make,model,rows_total,rows_active,rows_seen_today
Cirrus,SR22T-G6 GTS,53,53,50\nCirrus,SR22-G6 GTS,26,26,24\nCirrus,SR22T-G5 GTS,22,22,22\nCirrus,SR20 G6,21,21,21\nCirrus,SR22T-G7 GTS,14,14,14\nCirrus,SR22-G3 GTS,10,10,9\nBeech,Bonanza A36,9,9,9\nCirrus,SR22 G1,9,9,9\nCirrus,SR20 G6 Premium,9,9,8\nCirrus,SR22-G2 GTS,8,7,7\nCirrus,SR20-G3,8,8,8\nCirrus,SR20 "Generation 6",7,7,7\nCirrus,SR22-G5 GTS,6,6,6\nDiamond,DA50 RG,6,5,5\nCessna,182T,6,6,6\nCirrus,SR20,6,6,6\nCirrus,SR22-G2,6,6,6\nCirrus,SR22,6,6,6\nCessna,152 II,6,6,6\nBombardier,Global 6000,5,5,2\nCirrus,SR22-G3 Turbo GTS,5,5,5\nCessna,182T Skylane,5,5,5\nCessna,Citation II,4,4,2\nBeech,Bonanza S35,4,4,4\nCessna,T182T Skylane,4,4,4\nPiper,M350,4,4,4\nBeech,Bonanza G36,3,3,3\nPiper,Saratoga II TC,3,3,3\nCirrus,SR22T - G3 GTS,3,3,3\nLearjet,45,3,3,0\nBombardier,Global XRS,3,3,1\nCubCrafters,NXCub,3,3,3\nCessna,Citation CJ3+,3,3,2\nGulfstream,G550,3,3,2\nTecnam,P2010 TDI,3,3,3\nBeech,Bonanza V35,3,3,3\nCirrus,SR22T,3,3,3\nGrumman,American Tiger AA...,3,3,3\nCommander,114B,3,3,3\nCirrus,SR22T-G6,3,3,3\nCirrus,SR22-G3 GTS Turbo,3,3,3\nCirrus,SR22-G3,3,3,3\nCirrus,SR20-G2,3,3,3\nCirrus,SR20 G1,3,3,3\nCessna,182P Skylane,3,3,3\nCirrus,SR22T G3 GTS,3,3,3\nCirrus,SR22-G7 GTS,3,3,3\nCessna,206H,3,3,3\nCessna,T182T,3,3,3\nFalcon,2000,3,3,3\nCirrus,SR20 G7+ Premium,2,2,1\nCessna,172P,2,2,2\nCessna,172S Skyhawk,2,2,2\nFalcon,2000 LXS,2,2,1\nCirrus,SR22T G3,2,2,1\nUNKNOWN,UNKNOWN,2,2,1\nCirrus,SR20 G6 GTS Premium,2,2,2\nAirbus,H135 T3,2,2,0\nCessna,P210N,2,2,2\nTL,Ultralight Sparker,2,2,2\nPiper,Warrior II PA-28-161,2,2,2\nHawker,900XP,2,2,0\nPiper,Saratoga II HP,2,2,2\nPiper,Comanche 260,2,2,2\nPiper,Arrow III,2,2,2\nCessna,172K Skyhawk,2,2,2\nLancair,Columbia 400,2,2,2\nDiamond,Magnum DA50 RG,2,2,2\nCessna,172M Skyhawk,2,2,2\nCessna,T206H Stationair,2,2,2\nCubCrafters,XCub,2,2,2\nBombardier,Challenger 300,2,2,1\nCubCrafters,Carbon Cub FX-3,2,2,2\nCirrus,SR22-G2 Turbo GTS,2,2,2\nCirrus,SR20 G7 Premium,2,2,2\nCessna,T206H Stationair HD,2,2,2\nCessna,T206H Turbo Statio...,2,2,2\nCessna,T206H,2,2,2\nCessna,R-182RG Skylane,2,2,2\nCessna,182M Skylane,2,2,2\nCessna,182D Skylane,2,2,2\nCessna,182 Skylane,2,2,2\nCessna,172S,2,2,2\nCessna,152,2,2,2\nBeech,Bonanza F33A,2,2,2\nHawker,800XP,2,2,2\nBombardier,Global 5000,2,2,2\nBeech,Premier I A,1,1,0\nBombardier,Challenger 601...,1,1,0\nCessna,421,1,1,0\nCessna,182 Skylane RG,1,1,1\nCessna,T182RG II,1,1,1\nCessna,172,1,1,1\nBellanca,Viking 17-30A,1,1,1\nCessna,Citation XLS +,1,1,0\nFalcon,900EX,1,1,0\nLancair,LX7 -20,1,1,1\nSAL,P-51D Mustang P51 M...,1,1,0\nBell,206B-3,1,1,0\nBeech,Bonanza G35,1,1,1\nCessna,Citation X,1,1,0\nBeech,Beechjet 400A,1,1,0\nBell,412EP,1,1,1\nFalcon,900EX EASy,1,1,0\nCessna,Citation V Ultra,1,1,0\nCessna,182M,1,1,1\nCessna,170B,1,1,1\nDiamond,DA62,1,1,1\nEurocopter,AS350B2,1,1,0\nERCO,/ Forney / Alon Erco...,1,1,1\nBeech,Bonanza A36 Bonanza,1,1,1\nPiper,CUB J3C-65 CUB,1,0,0\nLearjet,40 XR,1,1,0\nCirrus,SR22T-G5,1,1,0\nCessna,Citation Mustang,1,1,0\nGulfstream,G-IV,1,1,0\nSling,4,1,1,1\nPiper,Warrior II 161,1,1,1\nPiper,Seminole PA-44-180,1,1,0\nWag-Aero,Acro Cub,1,1,1\nWaco,YMF,1,1,1\nWaco,UIC,1,1,1\nVans,RV-9A,1,1,1\nTL,Ultralight Sting (20...,1,1,1\nLancair,IV - P,1,1,1\nCessna,Citation II 550,1,1,0\nTL,Ultralight Sirius TL...,1,1,1\nTL,Ultralight Sirius Ba...,1,1,1\nTL,Ultralight Sirius,1,1,1\nTecnam,P92 Echo Super,1,1,1\nBeech,Bonanza V35B,1,1,1\nBoeing,747SP,1,1,0\nSocata,Trinidad TB-21 GT TC,1,1,1\nSocata,Trinidad TB-21,1,1,1\nCirrus,Vision SF50 G2+ El...,1,1,0\nSling,2,1,1,1\nPZL,Wilga 80,1,1,1\nPiper,Warrior w/ the Arch...,1,1,1\nGulfstream,G-IVSP,1,1,0\nCubCrafters,Cub SS Sport,1,1,1\nEmbraer,Phenom 100,1,1,0\nPiper,Warrior II,1,1,1\nPiper,Warrior,1,1,1\nPiper,Tomahawk,1,1,1\nPiper,Super Cub PA-18-1...,1,1,1\nPiper,Super Cub PA-18,1,1,1\nCessna,Citation CJ2,1,1,0\nPiper,Saratoga SP PA-32R-...,1,1,1\nPiper,Saratoga II TC PA-3...,1,1,1\nPiper,Saratoga II,1,1,1\nXtremeair,XA42,1,1,1\nPiper,Mirage PA 46-350P,1,1,1\nPiper,Mirage,1,1,1\nPiper,Malibu Mirage,1,1,1\nPiper,Malibu,1,1,1\nPiper,Mirage PA-46-350P,1,1,1\nCessna,Citation CJ1+,1,1,0\nPiper,Lance II Turbo (T-T...,1,1,1\nPiper,Dakota 236 PA-28-236,1,1,1\nPiper,Dakota 236,1,1,1\nPiper,Cub J3C-65,1,1,1\nFalcon,2000EX EASY,1,1,0\nPiper,Comanche 180 PA24-180,1,1,1\nPiper,Cherokee 180G,1,1,1\nPiper,Cherokee 180 Challe...,1,1,1\nPiper,Arrow Arrow PA-28R-...,1,1,1\nAeronca,L-3 65-TAC,1,1,1\nPiper,Arrow,1,1,1\nPiper,Archer LX PA28-181,1,1,1\nPiper,Archer II,1,1,1\nMooney,M20TN Acclaim M20TN,1,1,1\nMooney,M20M TLS Bravo,1,1,1\nMooney,M20K 252TSE,1,1,1\nMaule,MT-7-235,1,1,1\nLancair,IV,1,1,1\nKitplanes,for Africa Sa...,1,1,1\nPiper,Twin Comanche PA-30,1,1,1\nJavron,Experimental Cub,1,1,1\nGrumman,F8F - 2,1,1,1\nGrumman,American Lynx AA-1C,1,1,1\nGlasair,Glasair I,1,1,1\nGippsAero,Airvan GA8,1,1,1\nEdra,Super Petrel LS,1,1,1\nBombardier,Challenger 350,1,1,0\nDiamond,Star DA40-XLT,1,1,1\nCessna,Caravan 208,1,1,1\nCessna,U206G (550),1,1,1\nDiamond,DA40 - 180,1,1,1\nDiamond,DA40,1,1,1\nDiamond,DA20 Katana,1,1,1\nCzech,Sport Aircraft S...,1,1,1\nCubCrafters,CC11-160 ...,1,1,1\nCubCrafters,Carbon Cub ...,1,1,1\nLearjet,55,1,1,0\nCommander,114 “Hot Shot”,1,1,1\nCirrus,SR22T G6 GTS,1,1,0\nCommander,112TC,1,1,1\nCommander,112A “Hot Shot”,1,1,1\nCirrus,SR22-G3 Turbo GS,1,1,1\nCessna,T240 TTX,1,1,1\nCirrus,SR22-G2 Turbo,1,1,1\nMooney,M20F Executive 21,1,1,1\nCirrus,SR22 X Edition G3,1,1,1\nCirrus,SR22 GTS,1,1,1\nCirrus,SR20 G7,1,1,1\nCirrus,SR22 - G3 Turbo GTS,1,1,1\nBeech,King Air B200,1,1,0\nCirrus,SR20 "Generat...,1,1,1\nCirrus,SR20 - G7 Premium,1,1,1\nCirrus,SR20 - G6 Premium,1,1,1\nPiper,Cherokee 180,1,1,1\nCommander,114A ‘Gran Turi...,1,1,1\nCirrus,SR22T-G7 + GTS,1,1,1\nBeech,Bonanza B35,1,1,1\nSeawind,3000,1,1,1\nCessna,210 Centurion,1,1,1\nCirrus,SR20-G2 GTS,1,1,1\nCessna,U206F Stationair,1,1,1\nCirrus,SR22T-G5 GTS - Ac...,1,1,1\nMooney,M20K 231,1,1,1\nCommander,112A,1,1,1\nCirrus,SR22T GTS,1,1,1\nCirrus,SR22T Arrivé...,1,1,1\nEpic,E1000 GX,1,1,0\nCirrus,SR22-G7 +,1,1,1\nCirrus,SR22-G6 Turbo,1,1,1\nOMF,/ Symphony 160,1,1,1\nCirrus,SR22-G6,1,1,1\nMooney,M20F Executive,1,1,1\nCessna,172R,1,1,1\nCessna,/ Columbia / Lanca...,1,1,1\nCessna,T206H D,1,1,1\nPiper,Cherokee 180D PA-28...,1,1,1\nCirrus,SR22-G5,1,1,1\nCessna,U206H Stationair,1,1,1\nCessna,U206G Stationair,1,1,1\nCessna,T-210N Centurion II,1,1,1\nCessna,177 A Cardinal,1,1,1\nCessna,T-210N Centurion,1,1,1\nAgusta,A109E Power,1,1,0\nBeech,Bonanza V35A,1,1,1\nCessna,R182 Skylane,1,1,1\nCessna,R182 II Skylane RG,1,1,1\nCessna,R172K II Skyhawk XP,1,1,1\nCessna,R172K Hawk XP II,1,1,1\nCessna,400,1,1,1\nCessna,210N,1,1,1\nCessna,210L Centurion,1,1,1\nCessna,210L,1,1,1\nCessna,210,1,1,1\nCessna,206,1,1,1\nCessna,205 Super Skywagon,1,1,1\nCessna,185A Skywagon,1,1,1\nPiper,Saratoga Turbo,1,1,1\nCirrus,SR20 - G6,1,1,1\nCessna,182R Skylane,1,1,1\nCessna,182R,1,1,1\nCessna,182Q Skylane,1,1,1\nCessna,182P 182P,1,1,1\nCessna,182P,1,1,1\nCessna,206H Stationair,1,1,1\nCessna,182J Skylane,1,1,1\nCessna,182G Skylane,1,1,1\nCessna,182F Skylane,1,1,1\nCessna,182C Skylane,1,1,1\nCessna,182 Turbo RG,1,1,1\nCessna,180H Skywagon,1,1,1\nCessna,180 Skywagon,1,1,1\nCessna,177B Cardinal,1,1,1\nCessna,172RG II,1,1,1\nCessna,172RG,1,1,1\nCessna,172R Skyhawk,1,1,1\nCessna,172N Skyhawk 180 HP,1,1,1\nCessna,172N Skyhawk,1,1,1\nCessna,172N,1,1,1\nCessna,172L Skyhawk,1,1,1\nCessna,172H Skyhawk,1,1,1\nCessna,172G Skyhawk,1,1,1\nCessna,172 Skyhawk,1,1,1\nCessna,172 N,1,1,1\nCessna,172 M Skyhawk,1,1,1\nMooney,M20R Ovation,1,1,1\nCommander,114 Super Comma...,1,1,1\nBeech,T-34 B/D45 Mentor,1,1,1\nBeech,Sundowner C-23,1,1,1\nBeech,Sierra B-24-R,1,1,1\nCessna,182Q (520 Engine),1,1,1\nBeech,Bonanza F33A Debonair,1,1,1\nBeech,Bonanza F33A Bonanz...,1,1,1\nBeech,Bonanza Debonair B33,1,1,1\nBeech,Bonanza B36TC,1,1,1\nBeech,Bonanza A36TC,1,1,1\nRANS,S-7 LS,1,1,1\nBearhawk,4 (Bravo),1,1,1\nAviat,Husky A-1C -200,1,1,1\nAmerican,Champion Scout 8...,1,1,1\nAmerican,Champion Citabri...,1,1,1\nPiper,Cherokee 140,1,1,1\nCessna,414,1,1,1\nBeech,Baron D55 / IO-550C,1,1,1\nPiper,Seneca I,1,1,1\nPiper,Meridian,1,1,1\nPilatus,PC-24,1,1,1\nLearjet,60 XR,1,1,1\nIAI,Astra SPX,1,1,1\nCessna,150E,1,1,1\nGulfstream,G650,1,1,1\nGulfstream,G600 (GVII),1,1,1\nGulfstream,G600,1,1,1\nGulfstream,G500,1,1,1\nFalcon,900,1,1,1\nEmbraer,Praetor 600,1,1,1\nEmbraer,Phenom 300 E,1,1,1\nCessna,150G,1,1,1\nEmbraer,Phenom 100 E,1,1,1\nDiamond,TwinStar DA42 - VI,1,1,1\nCirrus,Vision SF50 G2+Elite,1,1,1\nCirrus,Vision SF50 G2 Elite,1,1,1\nCirrus,Vision SF50 - G2+ ...,1,1,1\nMooney,M20J MSE 201,1,1,1\nVans,RV-10,1,1,1\nCessna,T-310R,1,1,1\nCessna,Citation XLS Gen2,1,1,1\nCessna,Citation S/II,1,1,1\nCessna,Citation III,1,1,1\nCessna,Citation Excel,1,1,1\nCessna,Citation 500 Stall...,1,1,1\nCessna,421C Golden Eagle,1,1,1\nCessna,414A W RAM VII,1,1,1\nCessna,340A,1,1,1\nBombardier,Global Express...,1,1,1\nBombardier,Global 7500,1,1,1\nBombardier,Challenger 605,1,1,1\nBoeing,BBJ,1,1,1\nBeech,King Air F90,1,1,1\nPiper,Cherokee Six 300,1,1,1\nBeech,King Air C90B,1,1,1\nBeech,King Air C90,1,1,1\nBeech,King Air 350,1,1,1\nBeech,King Air 260,1,1,1\nBeech,King Air 200,1,1,1\nAirbus,A318 Elite,1,1,1\nDiamond,DA40 NG,1,1,1\nCessna,177RG Cardinal,1,1,1\nCirrus,SR20 - G1,1,1,1\nCessna,172I Skyhawk,1,1,1\nCzech,Aircraft Works Sp...,1,1,1\nCessna,180 Skywagon (P-Po...,1,1,1\nCessna,182J Skylane with ...,1,1,1\nExtra,EA-400,1,0,0\nBRM,Aero Bristell LSA,1,1,1\nPipistrel,Explorer VI...,1,1,1\n
